-0.035838;0.517888;0.087105;1.0;0.0;0.0;1.0
-0.020005;0.431862;0.933583;-1.0;-0.0;0.0;1.0
-0.108966;0.382125;0.618001;0.0;-1.0;0.0;1.0
-0.050928;0.05342;0.77191;1.0;0.0;0.0;1.0
-0.13283;0.678065;0.532011;0.0;-1.0;0.0;1.0
-0.138251;0.634875;0.450899;0.0;1.0;0.0;1.0
-0.114899;0.265376;0.682477;1.0;0.0;0.0;1.0
-0.059041;0.599867;0.830773;-1.0;-0.0;0.0;1.0
-0.00915;0.217354;0.955386;1.0;0.0;0.0;1.0
-0.106159;0.335776;0.13278;-1.0;-0.0;0.0;1.0
-0.054522;0.453409;0.466629;-0.0;0.0;0.555556;1.0
-0.093293;0.486877;0.677845;0.375;0.0;0.0;1.0
-0.00803;0.260278;0.911609;-1.0;-0.0;0.0;1.0
0.173312;0.156215;0.191506;1.0;0.0;0.0;1.0
-0.178615;0.076365;0.456288;0.0;1.0;0.0;1.0
-0.045775;0.444828;0.278643;0.0;-1.0;0.0;1.0
0.174805;0.131552;0.356133;0.0;-0.75;0.0;1.0
-0.06493;0.058473;0.783961;0.0;-1.0;0.0;1.0
-0.120467;0.396717;0.504311;0.0;-1.0;0.0;1.0
-0.017592;0.167557;0.942958;-1.0;-0.0;0.0;1.0
-0.148443;0.355044;0.416388;0.0;-1.0;0.0;1.0
-0.032267;0.184923;0.789018;1.0;0.0;0.0;1.0
-0.106338;0.392331;0.671453;0.625;0.0;0.0;1.0
-0.013947;0.421771;0.043116;1.0;0.0;0.0;1.0
-0.137338;0.246882;0.184782;1.0;0.0;0.0;1.0
-0.068963;0.247921;0.789736;0.0;-1.0;0.0;1.0
0.029534;0.055399;0.863797;-0.0;0.5;0.0;1.0
-0.080812;0.339489;0.659719;0.625;0.0;0.0;1.0
0.123356;0.143199;0.380799;0.0;0.75;0.0;1.0
-0.040107;0.487883;0.856413;0.125;0.0;0.0;1.0
0.075859;0.05957;0.651796;-0.0;-0.0;0.444444;1.0
-0.121961;0.201489;0.528527;1.0;0.0;0.0;1.0
-0.050282;0.326553;0.79713;1.0;0.0;0.0;1.0
-0.147541;0.642907;0.386393;0.0;-0.0;0.0;1.0
-0.138093;0.205392;0.417616;-1.0;-0.0;0.0;1.0
-0.14604;0.173054;0.253033;-1.0;-0.0;0.0;1.0
-0.047876;0.402632;0.125903;0.0;-1.0;0.0;1.0
-0.04772;0.56699;0.836799;0.0;0.375;0.0;1.0
-0.069252;0.480904;0.258529;1.0;0.0;0.0;1.0
0.040711;0.135289;0.959288;-0.0;-0.875;0.0;1.0
-0.104497;0.282252;0.667699;-1.0;-0.0;0.0;1.0
-0.01195;0.399361;0.049166;1.0;0.0;0.0;1.0
-0.031293;0.142769;0.945217;-0.0;-0.0;0.325;1.0
-0.108993;0.262414;0.623833;-1.0;-0.0;0.0;1.0
-0.054955;0.586366;0.28403;1.0;0.0;0.0;1.0
-0.065161;0.204491;0.800365;-1.0;-0.0;0.0;1.0
-0.02982;0.374774;0.893087;1.0;0.0;0.0;1.0
-0.054849;0.405509;0.721262;-0.0;-0.0;0.888889;1.0
-0.0399;0.18975;0.028739;0.0;-1.0;0.0;1.0
-0.078941;0.126346;0.171232;0.0;1.0;0.0;1.0
-0.006476;0.398885;0.966445;0.0;0.0;0.0;1.0
-0.056508;0.629786;0.144745;0.0;1.0;0.0;1.0
0.030722;0.046471;0.735982;0.0;-1.0;0.0;1.0
-0.14616;0.394172;0.41778;0.0;1.0;0.0;1.0
-0.19343;0.050449;0.192953;0.0;-1.0;0.0;1.0
-0.046338;0.404156;0.084424;-1.0;-0.0;0.0;1.0
-0.115208;0.092978;0.627111;0.0;-1.0;0.0;1.0
0.045165;0.120282;0.083531;0.0;-1.0;0.0;1.0
-0.059536;0.162582;0.628884;0.0;1.0;0.0;1.0
-0.019136;0.32928;0.165873;-1.0;-0.0;0.0;1.0
-0.050105;0.544252;0.860141;1.0;0.0;0.0;1.0
-0.06362;0.751205;0.323113;0.0;-1.0;0.0;1.0
-0.124696;0.26104;0.251065;0.0;1.0;0.0;1.0
-0.087573;0.575359;0.705021;-1.0;-0.0;0.0;1.0
-0.006463;0.138825;0.931685;-0.375;-0.0;0.0;1.0
-0.014912;0.126099;0.926749;-1.0;-0.0;0.0;1.0
-0.18387;0.040287;0.347203;1.0;0.0;0.0;1.0
-0.08937;0.519046;0.429321;0.0;-1.0;0.0;1.0
-0.080094;0.351361;0.193661;1.0;0.0;0.0;1.0
-0.109416;0.160467;0.310549;0.0;1.0;0.0;1.0
0.011019;0.161663;0.916469;0.0;1.0;0.0;1.0
-0.085329;0.447049;0.711812;0.0;-0.875;0.0;1.0
-0.15593;0.512098;0.416674;-1.0;-0.0;0.0;1.0
-0.132592;0.274294;0.484672;0.0;-1.0;0.0;1.0
-0.098117;0.45987;0.68758;1.0;0.0;0.0;1.0
0.031675;0.388032;0.087281;0.0;-1.0;0.0;1.0
-0.120334;0.250131;0.254514;1.0;0.0;0.0;1.0
-0.053617;0.247011;0.186409;0.0;1.0;0.0;1.0
-0.095854;0.174614;0.087375;1.0;0.0;0.0;1.0
-0.14323;0.425965;0.21239;0.0;1.0;0.0;1.0
-0.064438;0.310799;0.138879;0.0;-1.0;0.0;1.0
-0.061721;0.487203;0.174858;0.0;1.0;0.0;1.0
-0.04952;0.534432;0.164321;0.0;-0.0;0.0;1.0
0.028011;0.060648;0.858539;0.0;1.0;0.0;1.0
-0.016268;0.196128;0.872202;0.0;1.0;0.0;1.0
-0.030335;0.550727;0.07314;0.0;-0.0;0.555556;1.0
-0.15565;0.520799;0.404336;-1.0;-0.0;0.0;1.0
-0.134805;0.414963;0.311518;0.0;1.0;0.0;1.0
-0.133779;0.539075;0.43988;1.0;0.0;0.0;1.0
-0.086682;0.045174;0.435671;0.0;-1.0;0.0;1.0
-0.147816;0.254007;0.386698;1.0;0.0;0.0;1.0
-0.033796;0.18097;0.8912;1.0;0.0;0.0;1.0
-0.019135;0.152272;0.888321;1.0;0.0;0.0;1.0
-0.028669;0.498106;0.083217;-1.0;-0.0;0.0;1.0
-0.091052;0.439538;0.683723;-1.0;-0.0;0.0;1.0
0.089056;0.100215;0.498238;-0.0;-0.0;0.0;1.0
-0.136423;0.706522;0.535663;0.0;-1.0;0.0;1.0
0.001749;0.32722;0.974908;0.0;-1.0;0.0;1.0
-0.11562;0.223332;0.164321;1.0;0.0;0.0;1.0
0.010775;0.073653;0.89065;0.0;-0.875;0.0;1.0
0.056018;0.070278;0.886329;-0.0;-0.75;0.0;1.0
-0.127436;0.482199;0.542442;-1.0;-0.0;0.0;1.0
-0.122477;0.584986;0.54717;0.0;-1.0;0.0;1.0
0.015801;0.205628;0.987485;0.0;-0.25;0.0;1.0
-0.108715;0.366757;0.116168;-1.0;-0.0;0.0;1.0
-0.078032;0.626605;0.710713;1.0;0.0;0.0;1.0
-0.068799;0.299433;0.092504;1.0;0.0;0.0;1.0
-0.000151;0.210749;0.927313;0.0;1.0;0.0;1.0
-0.099382;0.341761;0.592489;1.0;0.0;0.0;1.0
-0.014324;0.343172;0.968275;0.625;0.0;0.0;1.0
-0.036072;0.570946;0.608317;-0.0;-0.0;0.555556;1.0
-0.121901;0.143718;0.140003;1.0;0.0;0.0;1.0
-0.10837;0.513364;0.637449;-1.0;-0.0;0.0;1.0
0.028021;0.043632;0.449121;0.0;-1.0;0.0;1.0
-0.055977;0.835311;0.270714;0.0;-1.0;0.0;1.0
-0.083463;0.337228;0.747628;-1.0;-0.0;0.0;1.0
-0.177896;0.082472;0.314024;1.0;0.0;0.0;1.0
-0.095622;0.136807;0.582604;0.0;1.0;0.0;1.0
-0.115538;0.507889;0.327174;-1.0;-0.0;0.0;1.0
-0.03128;0.355731;0.870816;-0.0;-0.0;0.0;1.0
0.09457;0.135709;0.213485;0.0;1.0;0.0;1.0
-0.008052;0.098294;0.775177;0.0;-1.0;0.0;1.0
0.045721;0.058864;0.848177;0.0;1.0;0.0;1.0
-0.135378;0.312767;0.495682;-1.0;-0.0;0.0;1.0
-0.050902;0.543426;0.024959;1.0;0.0;0.0;1.0
-0.160629;0.224779;0.324327;1.0;0.0;0.0;1.0
-0.013076;0.167413;0.949523;1.0;0.0;0.0;1.0
-0.08745;0.263846;0.686662;0.0;-0.5;0.0;1.0
-0.033833;0.32878;0.880167;-1.0;-0.0;0.0;1.0
-0.080024;0.518282;0.234647;0.0;-0.0;0.333333;1.0
-0.053207;0.204442;0.731998;0.0;1.0;0.0;1.0
-0.080239;0.086547;0.813441;-1.0;-0.0;0.0;1.0
-0.116555;0.244809;0.613359;1.0;0.0;0.0;1.0
-0.065558;0.515703;0.760554;-1.0;-0.0;0.0;1.0
-0.146297;0.158766;0.437895;1.0;0.0;0.0;1.0
-0.068343;0.278132;0.143252;-1.0;-0.0;0.0;1.0
-0.105648;0.203082;0.471316;-1.0;-0.0;0.0;1.0
-0.003922;0.1151;0.930434;0.0;-1.0;0.0;1.0
-0.026243;0.46451;0.920294;0.375;0.0;0.0;1.0
-0.074511;0.399199;0.712357;1.0;0.0;0.0;1.0
-0.167339;0.308168;0.333745;-1.0;-0.0;0.0;1.0
-0.017236;0.27046;0.906757;-0.125;-0.0;0.0;1.0
-0.068546;0.621469;0.7391;-1.0;-0.0;0.0;1.0
0.009655;0.279655;0.966464;0.0;1.0;0.0;1.0
-0.048447;0.525843;0.101919;0.0;-1.0;0.0;1.0
-0.11112;0.428392;0.230548;-1.0;-0.0;0.0;1.0
-0.049932;0.563372;0.22381;-1.0;-0.0;0.0;1.0
-0.163295;0.190537;0.187619;1.0;0.0;0.0;1.0
-0.139098;0.338408;0.389921;0.0;-1.0;0.0;1.0
-0.010796;0.1343;0.661147;-0.25;-0.0;0.0;1.0
-0.011372;0.284237;0.017912;-0.0;-0.0;0.0;1.0
0.005802;0.070367;0.872084;-0.875;-0.0;0.0;1.0
-0.011576;0.37523;0.930688;0.0;-0.625;0.0;1.0
-0.079211;0.426626;0.727362;-1.0;-0.0;0.0;1.0
-0.030341;0.258395;0.880055;-1.0;-0.0;0.0;1.0
0.090041;0.057047;0.927563;-0.0;-0.5;0.0;1.0
-0.14827;0.468598;0.28229;1.0;0.0;0.0;1.0
-0.132018;0.238336;0.382499;1.0;0.0;0.0;1.0
-0.002467;0.171931;0.909872;0.0;-0.0;0.0;1.0
-0.061348;0.574738;0.78457;0.375;0.0;0.0;1.0
-0.091914;0.115345;0.809792;-1.0;-0.0;0.0;1.0
-0.155463;0.135997;0.417142;0.0;-1.0;0.0;1.0
-0.005619;0.11221;0.92128;-0.625;-0.0;0.0;1.0
-0.042026;0.383066;0.040921;0.0;1.0;0.0;1.0
-0.052262;0.563323;0.225915;0.0;-1.0;0.0;1.0
-0.106841;0.182672;0.218314;-1.0;-0.0;0.0;1.0
2.4e-05;0.06593;0.482324;-1.0;-0.0;0.0;1.0
-0.13257;0.28931;0.451035;0.0;-1.0;0.0;1.0
0.092833;0.045661;0.901062;-1.0;-0.0;0.0;1.0
-0.14683;0.530537;0.390471;-1.0;-0.0;0.0;1.0
-0.052699;0.491439;0.096597;1.0;0.0;0.0;1.0
-0.18171;0.18906;0.399427;-1.0;-0.0;0.0;1.0
-0.058498;0.473096;0.160898;0.0;-1.0;0.0;1.0
-0.124528;0.668967;0.545433;0.0;1.0;0.0;1.0
-0.116125;0.580999;0.517483;0.0;0.0;0.0;1.0
-0.161674;0.525849;0.41152;1.0;0.0;0.0;1.0
-0.008035;0.193109;0.60386;0.0;0.0;0.777778;1.0
-0.035733;0.099842;0.641615;0.0;-0.0;0.555556;1.0
0.008818;0.145992;0.931857;1.0;0.0;0.0;1.0
-0.139861;0.401767;0.394128;-1.0;-0.0;0.0;1.0
-0.163288;0.133765;0.479946;0.0;1.0;0.0;1.0
0.028872;0.072553;0.923746;0.875;0.0;0.0;1.0
-0.100588;0.423685;0.680972;0.0;1.0;0.0;1.0
0.00439;0.093891;0.743495;1.0;0.0;0.0;1.0
-0.113883;0.484408;0.628051;0.0;-1.0;0.0;1.0
-0.048425;0.432069;0.818852;0.125;0.0;0.0;1.0
-0.012152;0.564278;0.960557;1.0;0.0;0.0;1.0
-0.102812;0.283808;0.172457;-1.0;-0.0;0.0;1.0
-0.079728;0.183822;0.157893;-1.0;-0.0;0.0;1.0
-0.067279;0.568048;0.223804;0.0;-1.0;0.0;1.0
-0.073751;0.568381;0.737532;0.0;0.375;0.0;1.0
-0.072844;0.621647;0.72262;0.0;0.25;0.0;1.0
-0.102999;0.136459;0.736662;0.0;-0.5;0.0;1.0
-0.105667;0.484475;0.643478;0.0;-1.0;0.0;1.0
0.159401;0.139033;0.30287;-1.0;-0.0;0.0;1.0
0.012645;0.043981;0.852202;0.0;0.0;0.0;1.0
0.03115;0.122114;0.956428;1.0;0.0;0.0;1.0
-0.147301;0.363685;0.338386;-1.0;-0.0;0.0;1.0
0.041309;0.145446;0.759944;0.0;0.0;0.547222;1.0
-0.047296;0.462999;0.3061;1.0;0.0;0.0;1.0
-0.038113;0.211849;0.854622;0.0;-1.0;0.0;1.0
-0.159042;0.303836;0.426061;0.0;1.0;0.0;1.0
-0.027064;0.317894;0.939959;-1.0;-0.0;0.0;1.0
-0.142921;0.427207;0.534576;-1.0;-0.0;0.0;1.0
-0.024059;0.145793;0.904045;-1.0;-0.0;0.0;1.0
-0.024926;0.073593;0.596373;-1.0;-0.0;0.0;1.0
0.047425;0.062006;0.945875;0.75;0.0;0.0;1.0
0.068715;0.052124;0.967433;-0.0;-0.5;0.0;1.0
-0.106706;0.554018;0.654411;1.0;0.0;0.0;1.0
-0.01051;0.646795;0.431967;0.0;-1.0;0.0;1.0
-0.028202;0.317408;0.938471;0.0;1.0;0.0;1.0
0.037511;0.107078;0.635071;-0.0;0.0;0.444444;1.0
-0.062067;0.555293;0.831039;-1.0;-0.0;0.0;1.0
-0.12817;0.527496;0.237523;1.0;0.0;0.0;1.0
0.13704;0.351293;0.302502;1.0;0.0;0.0;1.0
-0.096527;0.507951;0.280652;0.0;1.0;0.0;1.0
0.07544;0.067267;0.956288;-0.75;-0.0;0.0;1.0
-0.039147;0.520655;0.867986;1.0;0.0;0.0;1.0
-0.151763;0.722105;0.333905;0.0;1.0;0.0;1.0
-0.074943;0.563016;0.710216;-0.625;-0.0;0.0;1.0
-0.13894;0.522758;0.508812;-1.0;-0.0;0.0;1.0
-0.040455;0.469947;0.879216;-1.0;-0.0;0.0;1.0
-0.041168;0.222527;0.915941;0.0;1.0;0.0;1.0
-0.120259;0.160902;0.328482;-1.0;-0.0;0.0;1.0
-0.065781;0.128952;0.624502;0.0;-1.0;0.0;1.0
-0.04198;0.501126;0.134629;0.0;-1.0;0.0;1.0
-0.077344;0.618837;0.724404;-1.0;-0.0;0.0;1.0
-0.051195;0.285967;0.728417;-0.0;0.0;0.888889;1.0
-0.091533;0.587369;0.688515;0.875;0.0;0.0;1.0
-0.069979;0.240809;0.022283;0.0;0.0;0.333333;1.0
-0.029811;0.322091;0.439957;-0.0;-0.0;0.333333;1.0
-0.009412;0.149317;0.958048;1.0;0.0;0.0;1.0
-0.13772;0.049564;0.250674;0.0;-1.0;0.0;1.0
-0.092934;0.613935;0.629942;0.0;-0.5;0.0;1.0
-0.081893;0.768672;0.327637;0.0;1.0;0.0;1.0
-0.165547;0.199139;0.291313;1.0;0.0;0.0;1.0
-0.026465;0.62232;0.59763;-0.0;-0.0;0.444444;1.0
-0.038796;0.319426;0.145629;0.0;-1.0;0.0;1.0
-0.097416;0.581537;0.645844;0.0;1.0;0.0;1.0
-0.143616;0.169419;0.501598;1.0;0.0;0.0;1.0
-0.111297;0.218187;0.160447;-1.0;-0.0;0.0;1.0
0.063307;0.084826;0.932457;-1.0;-0.0;0.0;1.0
0.075515;0.06896;0.204898;1.0;0.0;0.0;1.0
-0.012235;0.182383;0.436401;-0.0;-0.0;0.0;1.0
-0.132018;0.369509;0.515397;-1.0;-0.0;0.0;1.0
-0.108692;0.677688;0.623431;1.0;0.0;0.0;1.0
-0.059189;0.150212;0.700854;0.0;-1.0;0.0;1.0
-0.007449;0.632992;0.496317;0.0;0.0;0.0;1.0
-0.03591;0.154071;0.363174;-0.0;-0.0;0.222222;1.0
0.097082;0.04389;0.949523;-0.125;-0.0;0.0;1.0
-0.055044;0.369077;0.807952;1.0;0.0;0.0;1.0
-0.048798;0.633061;0.825654;-1.0;-0.0;0.0;1.0
-0.046709;0.073827;0.67851;0.0;0.0;0.666667;1.0
0.007483;0.158591;0.966771;0.0;1.0;0.0;1.0
-0.120013;0.048953;0.419064;0.0;-1.0;0.0;1.0
-0.043837;0.44839;0.846672;0.0;-1.0;0.0;1.0
-0.085259;0.297596;0.709625;0.0;1.0;0.0;1.0
0.013645;0.142121;0.727258;0.0;0.0;0.658333;1.0
-0.118998;0.393031;0.618001;0.0;-1.0;0.0;1.0
-0.02861;0.324154;0.045437;0.0;1.0;0.0;1.0
0.050237;0.09322;0.938228;-0.0;1.0;0.0;1.0
-0.089621;0.567951;0.715832;-1.0;-0.0;0.0;1.0
-0.123145;0.48628;0.567481;1.0;0.0;0.0;1.0
-0.14079;0.275029;0.448771;-1.0;-0.0;0.0;1.0
-0.051292;0.387135;0.101979;1.0;0.0;0.0;1.0
-0.040374;0.152369;0.916058;0.0;0.125;0.0;1.0
-0.090899;0.643284;0.273945;0.0;1.0;0.0;1.0
-0.065878;0.358125;0.198052;-1.0;-0.0;0.0;1.0
-0.135019;0.080853;0.311789;0.0;-1.0;0.0;1.0
-0.090702;0.279545;0.704998;0.0;1.0;0.0;1.0
-0.06438;0.058277;0.728406;0.0;-0.0;0.888889;1.0
-0.145253;0.072813;0.381129;1.0;0.0;0.0;1.0
-0.080942;0.656432;0.008103;0.0;-0.0;0.222222;1.0
-0.027922;0.152321;0.900951;-1.0;-0.0;0.0;1.0
-0.122781;0.22945;0.404882;-1.0;-0.0;0.0;1.0
-0.060805;0.076697;0.820104;1.0;0.0;0.0;1.0
-0.084129;0.572823;0.219174;1.0;0.0;0.0;1.0
-0.00957;0.276748;0.018831;0.0;1.0;0.0;1.0
-0.097383;0.280158;0.429904;1.0;0.0;0.0;1.0
-0.082428;0.650348;0.026978;-1.0;-0.0;0.0;1.0
-0.074317;0.094323;0.411009;1.0;0.0;0.0;1.0
0.058899;0.271329;0.109649;0.0;-1.0;0.0;1.0
0.115121;0.26214;0.537527;0.0;1.0;0.0;1.0
-0.043386;0.383389;0.873021;1.0;0.0;0.0;1.0
-0.072407;0.268633;0.117153;0.0;-1.0;0.0;1.0
-0.119996;0.289175;0.556816;0.0;1.0;0.0;1.0
-0.047721;0.210341;0.252211;1.0;0.0;0.0;1.0
-0.09238;0.240376;0.571373;0.0;1.0;0.0;1.0
0.0196;0.144317;0.878103;0.0;0.0;0.325;1.0
-0.108699;0.363378;0.622221;-1.0;-0.0;0.0;1.0
-0.041853;0.144346;0.821506;-1.0;-0.0;0.0;1.0
-0.000419;0.30704;0.820156;-0.0;-0.0;0.777778;1.0
-0.179889;0.12351;0.40008;0.0;-1.0;0.0;1.0
-0.032408;0.130231;0.726787;0.0;1.0;0.0;1.0
0.077295;0.049106;0.879753;-0.125;-0.0;0.0;1.0
-0.163073;0.537088;0.384403;1.0;0.0;0.0;1.0
-0.032722;0.386584;0.030789;-1.0;-0.0;0.0;1.0
-0.088927;0.202091;0.636752;0.0;-1.0;0.0;1.0
-0.077847;0.467343;0.74592;0.0;-0.375;0.0;1.0
-0.071617;0.549358;0.008769;-1.0;-0.0;0.0;1.0
-0.129407;0.289009;0.584867;0.0;-1.0;0.0;1.0
-0.019818;0.230366;0.47516;-1.0;-0.0;0.0;1.0
0.007455;0.092714;0.931383;1.0;0.0;0.0;1.0
-0.104413;0.221573;0.712819;1.0;0.0;0.0;1.0
-0.140312;0.347261;0.453945;0.0;1.0;0.0;1.0
-0.068757;0.706342;0.649924;-0.0;-0.0;0.777778;1.0
-0.000922;0.331181;0.966445;0.0;1.0;0.0;1.0
-0.182713;0.162396;0.214354;1.0;0.0;0.0;1.0
-0.073494;0.369754;0.403954;0.0;0.0;0.444444;1.0
-0.042388;0.125041;0.306028;-1.0;-0.0;0.0;1.0
-0.034252;0.496122;0.071814;-1.0;-0.0;0.0;1.0
0.039303;0.142328;0.581837;0.0;0.0;0.666667;1.0
-0.022105;0.293696;0.952323;-0.625;-0.0;0.0;1.0
-0.189908;0.049825;0.314247;1.0;0.0;0.0;1.0
0.018889;0.092117;0.884691;-0.0;-0.0;0.333333;1.0
-0.01989;0.339707;0.17274;0.0;1.0;0.0;1.0
0.041615;0.054098;0.916058;-0.0;-0.375;0.0;1.0
-0.106247;0.125158;0.585725;0.0;-1.0;0.0;1.0
-0.172857;0.100069;0.419642;-1.0;-0.0;0.0;1.0
-0.11756;0.060483;0.593979;0.0;1.0;0.0;1.0
-0.049847;0.408756;0.805889;0.0;0.5;0.0;1.0
-0.023616;0.170142;0.861974;-1.0;-0.0;0.0;1.0
-0.144881;0.424309;0.508242;1.0;0.0;0.0;1.0
-0.086524;0.119893;0.827117;0.0;-1.0;0.0;1.0
-0.011499;0.158125;0.833108;0.0;0.75;0.0;1.0
-0.070949;0.252214;0.424733;0.0;-1.0;0.0;1.0
-0.009738;0.317906;0.04264;0.0;1.0;0.0;1.0
-0.11903;0.268906;0.551124;1.0;0.0;0.0;1.0
-0.031133;0.141916;0.829309;-0.0;0.0;0.547222;1.0
-0.111134;0.207732;0.469652;0.0;-1.0;0.0;1.0
0.07231;0.065483;0.90548;0.625;0.0;0.0;1.0
-0.007061;0.429048;0.486981;-0.0;-0.0;0.0;1.0
-0.135637;0.484332;0.486692;-1.0;-0.0;0.0;1.0
-0.154375;0.044133;0.234457;0.0;1.0;0.0;1.0
-0.152914;0.148412;0.211476;0.0;1.0;0.0;1.0
-0.063004;0.584115;0.359689;0.0;-1.0;0.0;1.0
-0.067058;0.237398;0.470638;0.0;-0.0;0.666667;1.0
0.115716;0.052835;0.919826;-0.125;-0.0;0.0;1.0
-0.042852;0.584748;0.119173;0.0;0.0;0.444444;1.0
-0.123516;0.529275;0.556109;1.0;0.0;0.0;1.0
-0.154688;0.325242;0.406015;-0.375;-0.0;0.0;1.0
-0.008823;0.11432;0.926749;1.0;0.0;0.0;1.0
-0.052894;0.465942;0.362247;0.0;-1.0;0.0;1.0
-0.109471;0.475319;0.626236;-1.0;-0.0;0.0;1.0
-0.074069;0.658697;0.313623;0.0;-0.0;0.222222;1.0
-0.051259;0.168013;0.882192;0.0;1.0;0.0;1.0
0.023998;0.203025;0.984944;0.0;1.0;0.0;1.0
-0.1172;0.154218;0.436532;-1.0;-0.0;0.0;1.0
-0.064113;0.743778;0.196474;-1.0;-0.0;0.0;1.0
-0.086691;0.465858;0.024851;-0.0;-0.0;0.111111;1.0
-0.041357;0.228882;0.800965;0.0;0.75;0.0;1.0
0.012098;0.139142;0.963314;-0.375;-0.0;0.0;1.0
0.069149;0.400692;0.35959;0.0;1.0;0.0;1.0
-0.015119;0.276262;0.555885;0.0;-0.0;0.444444;1.0
-0.109043;0.678422;0.592763;0.0;1.0;0.0;1.0
-0.041981;0.500249;0.846739;-1.0;-0.0;0.0;1.0
0.007924;0.554005;0.075462;-1.0;-0.0;0.0;1.0
0.036899;0.047913;0.822178;0.0;-1.0;0.0;1.0
-0.096144;0.731323;0.637915;-1.0;-0.0;0.0;1.0
-0.126184;0.452308;0.601663;-1.0;-0.0;0.0;1.0
-0.123764;0.722568;0.546152;0.0;1.0;0.0;1.0
0.127604;0.056294;0.924151;-0.0;0.375;0.0;1.0
-0.089081;0.761326;0.701813;-1.0;-0.0;0.0;1.0
-0.082195;0.715043;0.74567;0.625;0.0;0.0;1.0
0.018294;0.140467;0.975845;-0.0;0.375;0.0;1.0
-0.121734;0.559352;0.583264;0.0;1.0;0.0;1.0
0.002249;0.220493;0.858328;-0.0;-0.0;0.888889;1.0
-0.04611;0.089023;0.875878;1.0;0.0;0.0;1.0
-0.115743;0.290534;0.553044;-1.0;-0.0;0.0;1.0
-0.040176;0.443503;0.138717;1.0;0.0;0.0;1.0
-0.026058;0.170725;0.996197;1.0;0.0;0.0;1.0
-0.082444;0.140057;0.639068;-1.0;-0.0;0.0;1.0
0.021283;0.142887;0.725082;-0.0;-0.0;0.658333;1.0
-0.099887;0.441878;0.602536;1.0;0.0;0.0;1.0
-0.104041;0.450249;0.2653;0.0;0.0;0.555556;1.0
0.007192;0.07453;0.920927;-0.875;-0.0;0.0;1.0
-0.042839;0.066021;0.775218;0.0;1.0;0.0;1.0
-0.01202;0.737199;0.946206;0.375;0.0;0.0;1.0
-0.0346;0.31662;0.073844;0.0;0.0;0.0;1.0
-0.117769;0.146508;0.436416;0.0;1.0;0.0;1.0
-0.151002;0.489718;0.440883;1.0;0.0;0.0;1.0
0.098426;0.076791;0.959762;-0.875;-0.0;0.0;1.0
-0.098782;0.298404;0.612568;0.0;-1.0;0.0;1.0
0.107715;0.156001;0.249146;0.0;-1.0;0.0;1.0
-0.092768;0.36914;0.729051;-1.0;-0.0;0.0;1.0
-0.023873;0.29388;0.908236;0.875;0.0;0.0;1.0
-0.093299;0.239449;0.661212;0.0;1.0;0.0;1.0
-0.077445;0.605772;0.70123;0.375;0.0;0.0;1.0
-0.037676;0.452555;0.24421;0.0;-1.0;0.0;1.0
0.010177;0.141092;0.955386;-0.375;-0.0;0.0;1.0
-0.062522;0.24835;0.740858;0.0;-1.0;0.0;1.0
-0.051277;0.24406;0.858959;-1.0;-0.0;0.0;1.0
-0.055563;0.20387;0.697336;0.0;1.0;0.0;1.0
0.03386;0.113074;0.939959;-1.0;-0.0;0.0;1.0
-0.090486;0.505641;0.057187;-0.0;-0.0;0.222222;1.0
