-0.056119;0.056361;0.943516;0.183944;0.589864;0.807503;0.401637;1.0
-0.000443;0.346514;0.982992;0.083859;0.974696;-0.223535;0.143519;1.0
-0.056415;0.08807;0.998744;0.38574;-0.9601;-0.279659;0.819557;1.0
0.013615;0.425223;0.960335;0.670744;0.7806;0.625031;0.570173;1.0
-0.059263;0.081423;0.001109;0.870147;0.816229;-0.577728;0.392121;1.0
0.02855;0.234129;0.056781;0.349023;0.798461;-0.602046;0.411295;1.0
0.030936;0.246183;0.045635;0.804898;0.041639;0.999133;0.026516;1.0
0.009528;0.051985;0.85727;0.054515;0.21679;0.586197;0.225507;1.0
0.00084;0.617163;0.990743;0.060264;0.998085;0.06185;0.9606;1.0
-0.003582;0.159703;0.98964;0.887253;-0.770264;-0.637725;0.559751;1.0
-0.099707;0.042223;0.805141;0.456564;0.151896;0.198564;0.415723;1.0
-0.074037;0.053019;0.252718;0.968955;-0.125;-0.00034;0.998268;1.0
0.102743;0.082517;0.208931;0.321612;-0.793589;-0.368568;0.723204;1.0
0.034469;0.050915;0.058144;0.44358;-0.242132;0.062224;0.160136;1.0
0.011396;0.182489;0.962788;0.194644;-0.180263;0.983618;0.88461;1.0
0.000758;0.702464;0.992612;0.874419;0.2073;0.139737;0.622409;1.0
-0.001947;0.352415;0.883001;0.519409;-0.044034;0.99903;0.971958;1.0
0.095415;0.072098;0.941246;0.356374;0.932382;-0.361473;0.235452;1.0
0.030614;0.359746;0.261914;0.047531;0.486783;-0.873523;0.67634;1.0
-0.000808;0.22706;0.996723;0.393574;-0.18197;0.983304;0.883506;1.0
-0.002065;0.428799;0.984185;0.27644;-0.249718;-0.968319;0.160676;1.0
0.257275;0.037386;0.568611;0.681886;-0.632529;-0.774536;0.435967;1.0
-0.035741;0.167683;0.515647;0.410062;0.205466;0.142421;0.614132;1.0
-0.008179;0.188491;0.975891;0.496983;-0.809104;0.587666;0.399906;1.0
-0.056693;0.050175;0.784903;0.645374;-0.005345;-0.249943;0.013611;1.0
-0.072058;0.16203;0.987251;0.464659;-0.21376;0.976886;0.862858;1.0
-0.045744;0.393529;0.272902;0.32818;-0.742543;-0.669798;0.532761;1.0
0.00744;0.21732;0.971091;0.660743;0.254759;-0.967005;0.836008;1.0
-0.000451;0.261231;0.997898;0.873082;-0.159404;-0.987213;0.101915;1.0
-0.039022;0.5075;0.362067;0.809641;-0.550479;0.834849;0.62889;1.0
-0.057715;0.275185;0.790256;0.244106;-0.981031;-0.19385;0.875805;1.0
0.055127;0.060507;0.839926;0.0;-0.0;-0.0;0.899084;1.0
0.00171;0.368895;0.984611;0.963353;-0.257222;-0.966352;0.165614;1.0
-0.082694;0.177145;0.54259;0.805111;-0.072007;0.102176;0.60918;1.0
0.000984;0.336265;0.994089;0.615326;0.248897;0.96853;0.160136;1.0
-0.105751;0.058403;0.947849;0.871712;-0.102599;-0.071403;0.612937;1.0
0.012935;0.131742;0.969532;0.281825;0.999664;0.025917;0.983499;1.0
0.025194;0.187548;0.885553;0.24547;-0.504881;-0.863189;0.336928;1.0
-0.142692;0.137645;0.426952;0.308897;-0.982671;0.185358;0.118689;1.0
-0.03269;0.161969;0.993131;0.504129;0.181515;-0.983388;0.8838;1.0
0.012958;0.049714;0.78067;0.572423;0.20783;-0.138949;0.375172;1.0
-0.024792;0.427795;0.901167;0.349976;0.541029;0.841004;0.36393;1.0
-0.027922;0.254804;0.594126;0.613945;0.029528;-0.24825;0.924631;1.0
-0.004465;0.263984;0.978935;0.596057;0.841352;-0.540487;0.36352;1.0
0.001705;0.305967;0.990684;0.365006;0.556823;0.830631;0.37596;1.0
0.015148;0.07484;0.97975;0.544754;0.102271;-0.994757;0.934778;1.0
-0.063497;0.113452;0.894895;0.457071;-0.999721;-0.023601;0.984974;1.0
-0.157412;0.040133;0.924684;0.856455;0.450092;-0.892982;0.702782;1.0
0.008499;0.275724;0.362876;0.023168;-0.086703;0.618957;0.911399;1.0
-0.002022;0.234634;0.988424;0.922912;0.992504;-0.122213;0.077998;1.0
0.012786;0.110246;0.041229;0.72136;0.827386;-0.561633;0.379654;1.0
0.00596;0.649506;0.71477;0.048543;-0.034803;-0.247566;0.088913;1.0
-0.004694;0.060086;0.982678;0.0;-0.0;-0.0;0.07858;1.0
0.034302;0.304993;0.268876;0.023097;-0.007747;-0.37492;0.013152;1.0
-0.031875;0.324328;0.906254;0.686189;-0.10871;-0.994074;0.069344;1.0
-0.022974;0.323383;0.912318;0.76846;-0.883479;0.46847;0.310389;1.0
-0.011578;0.123763;0.958192;0.973884;-0.241078;-0.066192;0.829408;1.0
-0.046871;0.10367;0.000391;0.820287;-0.666109;-0.745854;0.464083;1.0
-0.003915;0.226352;0.984167;0.534425;0.079831;-0.996808;0.949124;1.0
-0.024776;0.397578;0.915037;0.508015;-0.995894;-0.090526;0.942291;1.0
0.00201;0.268854;0.99035;0.542614;0.539369;-0.842069;0.637325;1.0
-0.039699;0.038009;0.888047;0.0;0.0;-0.0;0.502286;1.0
-0.035839;0.128003;0.696534;0.0;0.0;-0.0;0.258006;1.0
-0.04013;0.103323;0.988142;0.314014;0.055525;-0.998457;0.964633;1.0
0.000463;0.675213;0.991279;0.958833;-0.540095;0.520382;0.488167;1.0
0.002646;0.351508;0.983385;0.545705;-0.547384;-0.836881;0.368753;1.0
0.016186;0.077021;0.015851;0.950335;0.559561;-0.672694;0.558285;1.0
0.027213;0.144537;0.004772;0.84208;-0.919253;0.393667;0.257587;1.0
-0.04665;0.423929;0.597402;0.035722;0.971471;0.23716;0.847567;1.0
0.019013;0.501782;0.92056;0.681782;0.994436;0.105338;0.932815;1.0
-0.003078;0.507357;0.29271;0.970285;-0.367542;-0.074418;0.87282;1.0
0.061794;0.040797;0.976216;0.7672;-0.00722;-0.249896;0.018388;1.0
0.026712;0.190289;0.973804;0.689435;-0.763455;0.645861;0.447003;1.0
0.001681;0.277408;0.991671;0.876728;-0.95973;-0.280925;0.818717;1.0
0.003894;0.422559;0.036951;0.123515;-0.608205;0.79378;0.58378;1.0
-0.000644;0.333332;0.986688;0.951464;-0.743885;-0.095577;0.91865;1.0
0.001747;0.425862;0.986713;0.638439;0.636707;0.771106;0.439408;1.0
0.033644;0.208888;0.936583;0.604511;-0.950666;0.310216;0.200803;1.0
-0.023435;0.336987;0.949452;0.899986;0.232358;-0.97263;0.850712;1.0
0.024231;0.163204;0.994815;0.30567;0.30056;-0.953763;0.805653;1.0
0.000718;0.236583;0.980711;0.678169;0.074917;0.494356;0.095748;1.0
-0.021403;0.408135;0.065121;0.54416;0.035258;-0.999378;0.97755;1.0
0.026211;0.5912;0.201773;0.135121;0.615979;-0.787763;0.577521;1.0
0.017856;0.057074;0.981801;0.387359;-0.210627;-0.977567;0.135101;1.0
0.042603;0.120772;0.044342;0.327654;-0.997433;-0.071606;0.954375;1.0
0.040869;0.153992;0.95096;0.722628;-0.581615;-0.813464;0.395158;1.0
0.012801;0.22298;0.985017;0.540891;-0.790212;-0.612834;0.580059;1.0
-0.035233;0.134495;0.036712;0.961176;-0.523951;0.851749;0.648915;1.0
-0.039029;0.184092;0.599103;0.681409;0.225703;-0.107509;0.282997;1.0
0.006853;0.151261;0.98148;0.329582;-0.58733;-0.809347;0.399642;1.0
-0.000973;0.458076;0.992038;0.803332;-0.995246;-0.097389;0.937902;1.0
-0.005436;0.188621;0.720065;0.157213;0.136132;-0.481111;0.824455;1.0
-0.05457;0.079642;0.864162;0.512848;0.784428;0.62022;0.574086;1.0
-0.040504;0.078195;0.943295;0.320764;0.80159;-0.597874;0.407976;1.0
0.023887;0.30479;0.931475;0.451965;-0.98922;0.14644;0.093563;1.0
-0.0516;0.331263;0.243324;0.226345;-0.593052;-0.805164;0.404154;1.0
0.000182;0.625433;0.188217;0.975398;-0.129243;0.214001;0.654118;1.0
0.007009;0.267685;0.978148;0.957357;0.157901;-0.987455;0.899055;1.0
0.029463;0.172604;0.063898;0.973928;0.162417;0.472886;0.210617;1.0
0.001133;0.433471;0.938246;0.85136;-0.957526;0.288346;0.186211;1.0
-0.004437;0.546719;0.991021;0.416567;0.284334;-0.694013;0.752459;1.0
-0.089378;0.18466;0.074947;0.634423;-0.320574;0.947224;0.792248;1.0
-0.021491;0.181708;0.005898;0.024035;-0.05753;0.622347;0.941317;1.0
0.049129;0.328795;0.21738;0.441015;0.945275;-0.326276;0.211588;1.0
-0.008639;0.049741;0.529486;0.973465;0.094867;-0.490918;0.878475;1.0
-0.03395;0.312655;0.098818;0.444713;0.949088;0.315011;0.795983;1.0
0.013263;0.342711;0.946301;0.414263;-0.423297;-0.905991;0.278254;1.0
0.00256;0.249421;0.988594;0.826497;0.040664;-0.999173;0.974105;1.0
0.006364;0.087497;0.990056;0.359445;0.948278;-0.317442;0.205648;1.0
0.015795;0.093317;0.973661;0.344025;0.890636;-0.454718;0.30052;1.0
-0.059469;0.199191;0.466677;0.0;0.0;-0.0;0.464905;1.0
-0.069754;0.041573;0.948405;0.50442;-0.948154;0.317812;0.205896;1.0
-0.012646;0.203161;0.962984;0.602559;-0.949191;-0.314701;0.796192;1.0
0.001508;0.397328;0.989297;0.798853;0.881505;-0.472175;0.313062;1.0
-0.106765;0.03749;0.111779;0.0;-0.0;-0.0;0.380659;1.0
-0.117868;0.363793;0.880007;0.352984;0.710493;-0.703704;0.496944;1.0
-0.001982;0.342821;0.987861;0.290764;0.669109;0.743164;0.466648;1.0
0.138375;0.123186;0.355302;0.19523;-0.254121;-0.967172;0.163573;1.0
-0.064121;0.066516;0.010224;0.348143;-0.957513;0.288391;0.18624;1.0
-0.091473;0.141898;0.847263;0.179047;0.948592;-0.316502;0.205017;1.0
0.018126;0.149028;0.725122;0.974484;-0.01239;0.249693;0.968437;1.0
-0.005021;0.178546;0.996554;0.952739;-0.747803;-0.057363;0.951261;1.0
0.022886;0.04126;0.980332;0.0;0.0;0.0;0.781056;1.0
-0.003458;0.518326;0.826987;0.93596;0.499866;0.011557;0.985284;1.0
0.143201;0.293584;0.334268;0.455385;-0.85464;0.519221;0.347556;1.0
-0.002876;0.842978;0.834137;0.901283;-0.243693;0.575534;0.745013;1.0
